card_name,desc,shortUrl,card_creation_dt,list_name,MemberCreator_id,card_done_dt,member_fullName,member_username,board_name,Backlog,Done,En Validación (PO / Usuario),Pre - Análisis,Product Backlog,Sprint Backlog (En Proceso),folio
[11-07-2022] - 36241 - Reporte de Vendedores/Asesores con mínimo 1 Operación,"Tenemos la necesidad de este reporte dinámico en el que se muestre la cantidad de colaboradores que tuvieron al menos una operación en los periodos de tiempo que se indican, es importante señalar que se debe mostrar un resumen por región, como también que se pueda obtener una comparativa entre la planta autorizada y la planta activa más reciente, anexo a este documento les compartimos un ejemplo de cómo nos gustaría visualizarla, nos sería de gran utilidad que el reporte sea flexible con los rangos de fechas y que se pueda generar un histórico de este, como también generar informes del mes en curso.",https://trello.com/c/jVkWBEaO,2022-08-02 09:00:06,Done,62e81161ab536611b308cfc5,2022-10-11 08:01:10,Blanca Mayely López Camacho,blancamayelylopezcamacho,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",12.989004629629632,97.49121527777778,6.65875,0.006111111111111111,49.117071759259254,1.1881365740740741,jVkWBEaO
[21-12-2020] - 28165 - Considerar Ventas de Coppel.com en Indicador de Gasto vs Venta,"Se solicita que la columna que considera la ""Venta"" del centro, sume tambien las ventas que se realizan por medio de Coppel.com en Tienda y se considere en los calculos de los % de cumplimiento del indicador gasto vs venta en tiendas ropa, tiendas muebles, zapaterias canada, solo ropa, c-digital y agencias solo motos.",https://trello.com/c/oTCXpIuW,2022-08-02 09:03:17,Done,62e80a7947fc560fee79d1b4,2022-10-10 09:09:58,William Rojo Cuén,williamrojocuen,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",12.995173611111111,98.4434375,5.350173611111111,,18.026400462962965,32.63289351851852,oTCXpIuW
"[05-01-2022] - 33473 - Considerar el tiempo en sesión y operaciones por parte de los colaboradores de Cajas (Puesto 26 Cajero Abono) dentro del sistema de Ropa y Muebles, así también considerar las operaciones del nuevo punto de venta.","Actualmente contamos con un Indicador de Atención en el área de Cajas de Abono, el cual mide la productividad de los Cajeros así como el uso que se le da a las Micros en el Centro. De acuerdo a las necesidades que van presentando en las Tienda se realizan ajustes en las lógicas y metas del Indicador.",https://trello.com/c/yRh2ZAiH,2022-08-02 09:05:40,Done,62e81161ab536611b308cfc5,2022-10-03 08:43:19,Blanca Mayely López Camacho,blancamayelylopezcamacho,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",12.993935185185185,105.46194444444446,0.00018518518518518518,,48.990324074074074,3.472222222222222e-05,yRh2ZAiH
"ID 7uJrZxvp - [31-03-2022] - 34572 - Mejora al Informe ""Detalle Ropa por Día Operadores y Tiempos"".","Se requiere una Mejora para los Centros ROPA en la Generación de Reporteria del informe en mención, donde dicha mejora, solo consiste en anexarle nuevas Columnas, de las cuales varias ya se ven en el informe ""Resumen Final Saturacion-Productividad"", solo que en el detalle se requiere su información resultado de cada día.",https://trello.com/c/7uJrZxvp,2022-08-02 09:10:00,Done,62e81161ab536611b308cfc5,2022-10-20 09:12:59,Blanca Mayely López Camacho,blancamayelylopezcamacho,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",26.246678240740742,88.4413425925926,5.944826388888888,7.36761574074074,32.39164351851852,7.05130787037037,7uJrZxvp
"ID Fa80LwA0 - [31-03-2022] - 34571 - Mejora al Informe ""Detalle Muebles por Día Operadores y Tiempos"".","Se requiere una Mejora para los Centros MUEBLES en la Generación de Reporteria del informe en mención, donde dicha mejora, solo consiste en anexarle nuevas Columnas, de las cuales varias ya se ven en el informe ""Resumen Final Saturacion-Productividad"", solo que en el detalle se requiere su información resultado de cada día.",https://trello.com/c/Fa80LwA0,2022-08-02 09:14:09,Done,62e81161ab536611b308cfc5,2022-10-20 09:12:57,Blanca Mayely López Camacho,blancamayelylopezcamacho,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",26.244363425925926,88.44137731481482,5.945601851851851,7.367025462962964,32.391469907407405,7.050706018518518,Fa80LwA0
ID DuW6XFLm - [22-04-2022] - 34873 - Ajuste de Regla de Negocio Tda Nueva Indicadores de Caminatas,"El ajuste solicitado es que al momento de aplicarse una caminata en SIGO antes de los 3 meses, sólo se active el indicador correspondiente a esa caminata. Esto aplicable en todas las evaluaciones objetivas: Ropa, Muebles, Cajas, Zapatería, Solo Ropa, C-Digital, Agencias Motos.",https://trello.com/c/DuW6XFLm,2022-08-02 09:17:51,Done,62e80a7947fc560fee79d1b4,2022-10-28 08:36:27,William Rojo Cuén,williamrojocuen,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",12.993043981481483,80.46672453703704,3.994652777777778,,58.2581712962963,11.725381944444443,DuW6XFLm
[17-08-2022] - Simulador incentivos SF,"El equipo de Operaciones Servicios Financieros  cuenta con la necesidad de un simulador sobre los pagos de incentivos el cual ayudará a gestionar y proponer ajustes en los montos de incentivos así como los porcentajes de pago asignados a cada indicador.

Se anexa archivo PDF con el detalle de la petición.",https://trello.com/c/0S8w3FAy,2022-08-17 11:14:07,Done,62b23ad564c589068f2d8a9f,2022-10-07 08:01:40,Jorge Jesús Criollo Esquivel,jcriollo,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",18.523113425925924,101.49090277777778,6.6334837962962965,0.0001273148148148148,14.391574074074073,11.318055555555555,0S8w3FAy
[29-08-2022] - 36900 - Creación de indicadores Evaluación Objetiva Fashion Market,Creación de Evaluación Objetiva para medir las tiendas Fashion Market por medio de los indicadores evaluativos. como herramienta de trabajo para gerente de tienda y se logre apegar a los procesos.,https://trello.com/c/WnEHvyDB,2022-08-29 08:25:33,Done,5bacfc5de184314092f6150f,2022-10-05 00:10:45,Luis Verdugo,luisverdugo1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",6.644421296296297,103.8179513888889,11.552233796296298,3.472222222222222e-05,14.392118055555557,4.067581018518518,WnEHvyDB
Prueba incentivos Cajas de Abono - Cambio monto a pagar indicador Cobranza,"Es necesario realizar ajuste al monto máximo a pagar en la prueba de incentivos en cajas de abono (**Prueba A y B**) en el **indicador de Cobranza**, que pasará en el **rango de >= 100% de $1,200 a $1,120**. El resto de los indicadores y rangos permanecen igual. Se anexa imagen con el cambio en círculo rojo.",https://trello.com/c/LNhUD256,2022-09-09 12:18:13,Done,62b23ad564c589068f2d8a9f,2022-10-07 09:10:50,Jorge Jesús Criollo Esquivel,jcriollo,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",11.210717592592593,101.44290509259258,0.04717592592592593,3.472222222222222e-05,12.753796296296295,3.8581481481481483,LNhUD256
Migración información de modelo a nivel diario,Se requiere cambiar la información base que utiliza el modelo para calcular los resultados de la Evaluación Objetiva por Función a partir de información diaria.,https://trello.com/c/tuhUoyYE,2022-09-12 17:33:15,Done,62ebfc64fca4a43a4e6930b9,2022-10-07 08:07:00,Jorge Arturo Sandoval Palazuelos,jorgearturosandovalpalazuelos1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.013483796296296298,101.48723379629631,0.00038194444444444446,4.6296296296296294e-05,3.472222222222222e-05,24.59267361111111,tuhUoyYE
ID z8xj1kuu - Modelo de Gerente de Zona en Tableau,Se requiere la creación de una pantalla adicional para visualizar la información del Gerente de Zona en el modelo de Servicios Financieros en Tableau. Así mismo se requiere  la  agregación de la información diaria de distintas funciones para el cálculo de resultados del Gerente de Zona,https://trello.com/c/z8xj1kuu,2022-09-12 17:53:36,Done,62ebfc64fca4a43a4e6930b9,2022-10-11 09:22:49,Jorge Arturo Sandoval Palazuelos,jorgearturosandovalpalazuelos1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",7.979618055555555,97.43458333333332,0.05783564814814815,0.00016203703703703703,4.6296296296296294e-05,20.60760416666667,z8xj1kuu
ID FIUqRDyS - Cambios a Indicador de gastos de Nomina - Argentina,"Se solicita modificar las cuentas que se consideran en el indicador de gasto de nómina de argentina, la cuenta 52005000 - Indemnizaciones y sus sub cuentas ya no se deben considerar en gastos de nómina pero si en gastos controlables dentro del rubro Gastos de Personal.

Por otro lado se solicita agregar las tdas 31 (Recientemente aperturada) y 32 (Por aperturar en octubre) dentro del grupo 1 definido para meta de gastos donde actualmente ya se encuentran la tda 1,2,4,5,8,12,13,14,15,16,22 y 27.",https://trello.com/c/FIUqRDyS,2022-09-13 16:37:27,Done,5c92ce9079423a2fd21894a4,2022-10-24 08:41:37,maximiliano Soler,maximiliano_soler,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",5.7720717592592585,84.46319444444444,2.8206828703703706,0.0001273148148148148,29.880405092592593,2.196273148148148,FIUqRDyS
"ID tQ6Azsmu - Metas de venta Ropa, muebles y prestamos actualizadas por inflación - Argentina",Dada la gran inflación en la que se encuentra el país se realizó una reevaluación de las metas de venta ropa muebles y prestamos para lo que resta del año y se requiere que se ajusten para los indicadores de Argentina.,https://trello.com/c/tQ6Azsmu,2022-09-13 17:25:07,Done,5c92ce9079423a2fd21894a4,2022-10-19 08:09:52,maximiliano Soler,maximiliano_soler,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",5.738101851851852,89.48524305555556,4.973298611111111,0.0004745370370370371,23.186562500000004,1.715972222222222,tQ6Azsmu
"Reporte producción solicitudes y entregas TD Coppel, TDC Banco y PP Banco por promotor y canal (Para Miguel Mayol)","Se solicita contar con un reporte de **solicitudes y entregas** realizadas de TD Coppel, TDC Banco y PP Banco **por promotor**; Metas por promotor, Producción y % de Cumplimiento cada mes, el cual se debe de enviar al equipo de Miguel Mayol y al equipo de Cesar Carlos Martínez López (Control Financiero).

Se anexa archivo Excel con el formato a desarrollar.",https://trello.com/c/bLbZTyjo,2022-09-14 16:20:20,Done,62b23ad564c589068f2d8a9f,2022-10-05 00:10:45,Jorge Jesús Criollo Esquivel,jcriollo,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",4.698773148148148,103.81797453703705,6.240543981481481,6.944444444444444e-05,5.7870370370370366e-05,9.387233796296297,bLbZTyjo
ID 25yis45i - Mejora al Indicador de Solicitudes - Función Promotor,Se solicita empatar la lógica de las solicitudes consideradas con el reporte que se envía por parte de German.,https://trello.com/c/25yis45i,2022-09-19 09:25:53,Done,62e80a7947fc560fee79d1b4,2022-10-13 16:47:12,William Rojo Cuén,williamrojocuen,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.001550925925925926,95.12599537037035,0.00019675925925925926,0.00017361111111111112,16.682465277777776,7.622083333333333,25yis45i
Indicador de Atención a Clientes Ropa y Muebles Anual Movil a Agosto 2022,"Se pide apoyo para generar un reporte con los resultados del indicador de atención a Clientes en Ropa y Muebles con información retroactiva del anual móvil, tal como se solicito y se trabajo en este drive: https://docs.google.com/spreadsheets/d/1ngCqPefULQ8OzJPb8GQjXd7wZkTbOz4akmH5h01q3sY/edit?usp=sharing

Solo que en esta ocasión con la nueva logica que inicio a aplicar en agosto 2022 y mostrando los resultados retroactivos de meses anteriores.
",https://trello.com/c/TRslncCi,2022-09-19 12:23:41,Done,61003403508ef1404653505f,2022-10-03 16:00:56,Fernando Avena Herrera,fernandoavenaherrera,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",1.1814351851851852,105.158125,3.1559375000000003,0.0034606481481481485,8.971747685185186,0.8284375,TRslncCi
Reproceso de EO de Cajas de Abono y Banco,"**Contexto:**

Cuando se trabajó la Evaluación Objetiva actual con Control de Informes, se generó la regla se negocio de emitir esta EO de Gerente Financiero en tiendas donde se cuenta con planta autorizada del puesto 496.

Al implementar la primera ola, (ver archivo adjunto) se cumplió esta regla de negocio y por esta razón se generaron las EO de Gerente Financiero en las 240 tiendas que se integraron. Sin embargo, durante el mes de agosto mantuvieron la operación con los dos Gerentes (Cajas de Abono y Banco). 

**Decisión negocio** (Miguel Mayol, DOSF - Administración de Operaciones de Servicios Financieros)**:**

Las Evaluaciones se deben para estas **240 tiendas generando las tradicionales de Cajas de Abono y Banco,** tomando como consideración que también se impactarán los niveles de Gerente General, Zona y Regional.

Así mismo, se tendrá la misma situación con las sucursales que se incorporan en la Ola 2 y 3 el 1 de octubre y 1 de noviembre respectivamente, para que se contemple la modificación de la regla de negocio definida previamente.",https://trello.com/c/POAt7U6z,2022-09-20 15:33:29,Done,631b898ea8f00700ca7ec486,2022-10-07 12:42:39,Michelle Noriega Maass,michellenoriegamaass,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",15.795694444444443,101.29582175925925,,0.9446180555555556,4.6296296296296294e-05,0.14100694444444445,POAt7U6z
ID BmYlN0M7 - Reporte de mejores vendedores que asisten a Convención,"Cada año se selecciona a los mejores vendedores de las Tiendas Coppel que serán invitado a asistir a la convención, derivado de los resultados sobresalientes que tuvieron en el año anterior. 

Para llevar a cabo la selección, se requiere obtener un informe de su desempeño y así lograr aplicar filtros para seleccionarlos y enviados a sus Gerentes regionales para que tome la decisión final o visto bueno.

1. Se requiere un informe como el que se anexa en los documentos, que se refiere a la cantidad de venta de cada colaborador de los puestos de vendedor (que se especifican en cada archivo) de Ropa, Muebles y Zapaterías (un informe por cada centro). 

2 . Los informes se requieren con los resultados de ventas del periodo: Septiembre 2021 al cierre de Agosto 2022.  

3. En los archivos vienen detalladas las columnas de información que se requieren para los informes.

Gracias.",https://trello.com/c/BmYlN0M7,2022-09-21 17:17:01,Done,6328fa31e2b243003d260260,2022-10-19 15:02:10,Elma Concepción Cota Millán,elmaconcepcioncotamillan,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",19.724907407407407,89.19893518518518,4.922534722222222,0.004131944444444444,2.228738425925926,1.0260416666666667,BmYlN0M7
Reportería Postventa Garantías - Información complementaría,"Se requiere incluir en los archivos de Servicios Garantías las columnas: 

*Falla (Tienda): Falla que captura el colaborador en tienda en un pre-diagnostico (con comentarios del cliente)
*Falla Real (Taller): Falla que captura el técnico en taller en el diagnostico 
*Descripción de Refacción: Nombre de la refacción que se uso en taller para reparar el equipo
*Costo de Refacción: Costo de refacción que se uso en taller para reparar el equipo
*IMEI: (International Mobile Station Equipment Identity) es un código pregrabado en los teléfonos móviles para su identificación única.",https://trello.com/c/98CwHp91,2022-09-27 10:50:18,Done,63332890cd536601bebc31ba,2022-10-03 09:15:52,Diana Luisa Angulo López,dianaluisaangulolopez,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.9677893518518518,105.43943287037037,3.8926273148148147,0.0005671296296296296,4.6296296296296294e-05,1.0722106481481481,98CwHp91
ID 6llwJtls - [07-09-2022] - 36977-Indicador Omnicanal Tiendas - Ventas de Coppel.com en Tienda y Tienda Física,"Se solicita que las ventas que se muestran en el indicador omnicanal, consideren las devoluciones tanto de coppel.com como en tienda física. Para las ventas de coppel.com, se deben considerar las devoluciones en la tienda donde se realizó la venta. *Para considerar las devoluciones de coppel.com y tienda física, se pueden basar en las lógicas que tiene el siguiente reporte (generado en control de informes) Ranking por Tienda - VentasDev http://reporting.coppel.io/reports/report/InformesDiversos/Direcci%C3%B3n%20Comercial/eCommerce/Ranking%20por%20Tienda%20-%20VentasDev",https://trello.com/c/6llwJtls,2022-09-29 15:34:56,Done,62e81161ab536611b308cfc5,2022-10-13 16:31:49,Blanca Mayely López Camacho,blancamayelylopezcamacho,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.005185185185185185,95.13668981481482,6.305023148148148,0.00010416666666666667,9.259259259259259e-05,7.729097222222222,6llwJtls
ID M4euGiwh - Estructuras Servicios Financieros - SIGO,"Se solicita crear una base con la estructura de servicios financieros conforme se comparte por Banca Comercial, misma que se debe de replicar como set de datos al área de SIGO para implementarla en la herramienta.",https://trello.com/c/M4euGiwh,2022-10-03 08:34:47,Done,5bacfc5de184314092f6150f,2022-10-14 08:01:04,Luis Verdugo,luisverdugo1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.0025925925925925925,94.49137731481483,6.718530092592592,0.00010416666666666667,0.0001273148148148148,4.255231481481482,M4euGiwh
Anexar/Actualizar Días Pico Septiembre 2022,Subir los días pico al Indicador de Atención en Cajas y Zapaterías para el indicador los tome en cuenta y el resultado sea el que se trabajó con todas las Tiendas (mes Septiembre 2022),https://trello.com/c/gHYGmtwx,2022-10-03 08:35:40,Done,62e81161ab536611b308cfc5,2022-10-04 11:53:52,Blanca Mayely López Camacho,blancamayelylopezcamacho,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.18021990740740737,104.32971064814814,0.12193287037037037,0.0006828703703703703,5.7870370370370366e-05,0.8347453703703703,gHYGmtwx
ID wnqVahr0 - Evaluación Objetiva Gerente Regional SF ( #35724.1),"Se solicita la elaboración de la ""Evaluación Objetiva Gerente Financiero Regional""

El Gerente Financiero Regional es el jefe directo de los Gerentes Zonas SF. Se adjunta formato y lógicas a la petición.

Se considera que la visualización en Tableau mantenga un modelo similar a la Gerente Zona, en la pantalla de portada se muestra un resumen (portada) de los resultados del Gerente Regional. Y en la segunda pantalla, se muestra los resultados por zona de cada indicador.
",https://trello.com/c/wnqVahr0,2022-10-03 16:27:08,Done,630505b6da11d035e2ca33ce,2022-10-28 13:43:01,tamara aispuro,tamaraaispuro1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",7.765324074074075,80.2539236111111,0.2214351851851852,0.00035879629629629635,7.895682870370369,9.003229166666666,wnqVahr0
ID 3AFeF9mU - Retroactivo - Tiendas 4 y 7798 - Simulacros de Emergencia,Realizar un retroactivo para las tiendas 4 y 7798 debido que se excluye el indicador de simulacros de la prioridad de normativos.,https://trello.com/c/3AFeF9mU,2022-10-07 12:37:26,Done,62e80a7947fc560fee79d1b4,2022-10-07 12:41:35,William Rojo Cuén,williamrojocuen,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.002731481481481481,101.29658564814815,6.944444444444444e-05,2.3148148148148147e-05,3.472222222222222e-05,2.3148148148148147e-05,3AFeF9mU
ID zh2vh3HG - [07-10-2022] - Simulador incentivos SF,"Se solicitan las siguientes modificaciones al Simulador de incentivos SF. 
1) Agregar filtro por bloque (tiendas piloto/testigo ) y filtro por tienda (todas las tiendas) 
2) En la parte de visualización, que las gráficas muestren la comparativa de piloto/ testigo/ restantes sobre la misma tabla. ",https://trello.com/c/zh2vh3HG,2022-10-07 12:55:37,Done,631fc89dbdf93a012d45803e,2022-10-20 09:13:52,Monica,monica_parissi,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",3.91542824074074,88.44083333333333,1.5933217592592592,0.0002199074074074074,3.472222222222222e-05,7.337002314814814,zh2vh3HG
ID OtDK8J7o - Ajuste de Lógica para reporte de planes y desempeños ARC,"Solicitamos ajustar la lógica del reporte de planes y desempeños,  ya que la actualización realizada anteriormente no validaba los ARC que estaban confirmados por Categorías y DCF diferentes lo que ocasionaba que el % de participación se viera afectado.",https://trello.com/c/OtDK8J7o,2022-10-10 09:27:55,Done,62a91da7d073cd7f47ac2cdd,2022-10-17 08:01:38,Adriana Garnica Serrano,adrianagarnicaserrano,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.3105208333333333,91.49100694444444,6.629155092592593,0.00015046296296296297,0.00011574074074074073,0.0001273148148148148,OtDK8J7o
ID t8NrUx9W - Ajuste en reporte de Catálogo DCF ARC,"Solicitamos un ajuste en el reporte del Catálogo DCF ya que en algunas tiendas no se muestran todas las Categorías que conforman un ARC, hay diferencia entre la información que muestra el reporte y la que se tiene en el sistema",https://trello.com/c/t8NrUx9W,2022-10-10 09:45:05,Done,62a91da7d073cd7f47ac2cdd,2022-10-17 08:01:37,Adriana Garnica Serrano,adrianagarnicaserrano,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.2986342592592593,91.49101851851852,6.629108796296296,0.00017361111111111112,0.00010416666666666667,0.0001273148148148148,t8NrUx9W
ID Hsywc5oc - Simulador de Incentivos versión 2.0,"Se requiere un reacomodo de los elementos en pantalla del simulador de incentivos, así como añadir nuevas funcionalidades al tablero.",https://trello.com/c/Hsywc5oc,2022-10-11 07:54:57,Done,62ebfc64fca4a43a4e6930b9,2022-10-17 11:20:08,Jorge Arturo Sandoval Palazuelos,jorgearturosandovalpalazuelos1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.002951388888888889,91.3531597222222,6.1392592592592585,8.101851851851852e-05,4.6296296296296294e-05,6.944444444444444e-05,Hsywc5oc
ID hJi9zlIm - Apagado del rubro Faltante vs Venta Muebles en indicador de zapatería 766-02,"Se solicita el apagado del indicador de % Faltante vs Venta Muebles en Zapatería de la Tienda 766 región VRCZ, te comparto la situación presentada donde taller de servicio cargo por error operativo las siguientes pólizas. 

Te comparto la problemática:
Gerente de zapatería Gabriela Rojas González del centro 766-02, en su indicador en el rubro del % Faltante vs Venta Muebles de zapatería, bodega 30019 le están cargando las siguientes pólizas que te comparto a continuación.

En el costo unitario le está afectado a la tienda, ya que no compensan 100% en el precio y más porque son dos cambios físicos de artículos como parte de la solución brindada al cliente en un servicio y garantía, las cuales fueron generadas en taller de servicios de la región por un error operativo. 

Donde estas pólizas no se debieron haber generado ya que son cambios con cargo al centro y por error operativo de por parte de taller de servicio las generaron como pólizas de faltante y sobrante de muebles al centro 76602 y no como un gasto del centro, por lo cual surgió un error operativo por parte del taller de servicio, la cual afecto a la tienda este movimiento es sus indicadores. 

Ya que estos números le afectarán 3 meses el resultado de tienda. 

Por lo que se solicita se apague del rubro % Faltante vs Venta Muebles en Zapatería al indicador en los meses de Agosto 2022, Septiembre 2022 y Octubre 2022 para centro de zapatería 766-02 región VRCZ, ya que tiene afectación 3 meses en su centro, esto provocado por un error operativo de por parte de taller de servicios.

Pólizas que realizaron la afectacion al centro 766-02
Faltante y Sobrante -> Bodega 30019
•	Póliza 756643 Código 279429 TV LED LG 43UQ8000PSB                                                              
Costo Unitario: -5,350.18
•	Póliza 756644 Código 919261764 (284405) -- TV LED HISENSE 43H4000GM                               
Costo Unitario: 828.00

•	Póliza 758753 Código: 650978 REFRIGERAD SAMSUNG RT38A5930BS/EM 14P                       
Costo Unitario: -8,597.76
•	Póliza 758755 Código: 919681447 (646237) -- REFRIGERAD MABE RME360FDMRP0 14P        
Costo Unitario: 1,655.00

Comentarios Rosario Esther Gabriel Melgarejo (Gerente De Área Cedis)
En seguimiento al correo que antecede, respecto al tema de la tienda 766, en la imagen se puede apreciar la respuesta por parte de la gerente de tienda, misma que al contactar vía telefónica, así como, en las SA 105515392 y 105516314, comenta que consideraba que  al aceptar el cargo para su tienda se iba al gasto y no mediante pólizas. 

Por parte de los talleres de servicio, a partir del mes de enero de 2022 y como parte de los seguimientos al Servicio post-venta, se comparte con los Gerentes de Tienda los detalles de los SG, que presentan una situación especial o cuando la solución se pudo brindar en tienda con base a la Guía de situaciones especiales y lista de cambios rápidos, herramientas con las que cuentan en tienda, principalmente cuando las condiciones de los artículos no se encuentran dentro de los parámetros de aceptación para Devolución a Proveedor, esta acción, se realiza  por medio de una S.A para que con pleno conocimiento del Gerente de tienda  brinde sus comentarios  y no se realiza ningún movimiento hasta contar con la autorización por escrito para la solución al cliente. 

Con el fin de colaborar en todo aquello que sea posible, quedo a sus órdenes y atenta a sus comentarios.

Comentarios Adriana Basilisa Trejo Martin (Gerente Zona Tiendas)
Se había abordado en una conferencia en el cual asistió Carlos Castro, La gerente de taller Rosario y el gerente de zona cedís que estaba en turno, en ese Meet se comentó que no era un proceso hacer un cargo del faltante a la tienda por cuestión de un cambio físico, sin embargo, observó que se realizó de nuevo este proceso el cual entiendo no está estipulado en ningún manual.

Sin más por el momento solicito se haga el reverso de las pólizas ya que de no ser así afectará tres meses el indicador de la tienda.

Comprendo y entiendo que no se aplicó lo establecido en la guía del SIP, y me enfocaré para verificar que se haga el proceso correcto dentro de tienda.",https://trello.com/c/hJi9zlIm,2022-10-11 07:56:12,Done,5bacfc5de184314092f6150f,2022-10-28 08:36:39,Luis Verdugo,luisverdugo1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",6.2284953703703705,80.46668981481481,3.9929976851851854,0.0018634259259259257,0.0002199074074074074,3.61099537037037,hJi9zlIm
ID FaGJSP9O - [10-10-2022]Actualización de Lista de Colaboradores,"Se solicita actualizar los correos y centros para el informe "" colaboradores División ciencia de datos"", el cual se comparte todos los Lunes.  ",https://trello.com/c/FaGJSP9O,2022-10-11 17:20:32,Done,6283c252744da02c7510fc81,2022-10-11 17:44:39,Emma Guadalupe Quinonez Espinoza,emmaguadalupequinonezespinoza,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.011967592592592592,97.08613425925925,0.004432870370370371,0.0001273148148148148,0.00010416666666666667,0.00011574074074074073,FaGJSP9O
ID mntmYA1e - Reporte de indicadores Diarios para Prueba Piloto Incentivos,"Un tablero con cortes diarios a t-1 que permita el seguimiento puntual del
desempeño del grupo de sucursales elegidas para la prueba piloto de la nueva evaluación
objetiva y pago de incentivos. Considerar las siguientes condiciones:
- El alcance inicial del tablero está orientado al puesto de Cajero de Abonos;
conforme se vaya haciendo la liberación de pruebas piloto del resto de puestos se
requerirá de un tablero de seguimiento, con las mismas características, para cada
uno de los puestos.
-El tablero se requiere inicialmente para las sucursales que están en fase de
prueba piloto.
- El tablero funcionará de manera operativa y permanente para el total de las
sucursales una vez que se haga la implementación a nivel nacional.
- Para todas las sucursales que se encuentran en fase de prueba piloto se deberá
incluir a manera de comparativo visual su correspondiente sucursal espejo.
- El tablero deberá estar alimentado por un histórico que correrá desde el 1 de
enero de 2021 hasta la fecha t-1, sin embargo, al inicio de la revisión deberá tener
precarga la información para los periodos indicados en las especificaciones.",https://trello.com/c/mntmYA1e,2022-10-13 17:04:27,Done,62ebfc64fca4a43a4e6930b9,2022-10-21 11:13:56,Jorge Arturo Sandoval Palazuelos,jorgearturosandovalpalazuelos1,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.001099537037037037,87.35747685185186,2.6766435185185187,8.101851851851852e-05,8.101851851851852e-05,5.078680555555556,mntmYA1e
ID 8mnnPBsH - Actualización de la base de Evaluación Objetiva en el Modelo de Tableau,Actualizar la base que llena el modelo de la Evaluación Objetiva de Tiendas en Tableau.,https://trello.com/c/8mnnPBsH,2022-10-14 10:56:17,Done,62e80a7947fc560fee79d1b4,2022-10-19 10:11:46,William Rojo Cuén,williamrojocuen,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.039282407407407405,89.40064814814815,1.9151157407407409,1.1574074074074073e-05,,3.0134143518518517,8mnnPBsH
ID H7N19dfd - Migrar Evaluación Objetiva GEX de Crystal Reports a Report Builder,Migrar Evaluación Objetiva GEX (Gerente de Exhibición) de Crystal Reports a Report Builder,https://trello.com/c/H7N19dfd,2022-10-14 11:17:34,Done,62e81161ab536611b308cfc5,2022-10-20 09:15:56,Blanca Mayely López Camacho,blancamayelylopezcamacho,"GCIA Operación Retail y Servicios Financieros, Inmobiliaria, Diseño y Construcción",0.02666666666666667,88.4394212962963,1.0422916666666666,0.00047453703703703704,4.6296296296296294e-05,4.846053240740741,H7N19dfd
